omitted_family,portfolio_set,model,n_assets,n_months,lambda_rate,lambda_market,shanken_se_lambda_rate,baseline_lambda_rate,baseline_lambda_market,asset,family,decile,beta_rate,baseline_beta_rate,pi_rate,baseline_pi_rate,pi_rate_change,family_spread_baseline,family_spread_refit,family_spread_change,family_material_baseline,family_material_refit,family_sign_reversal,family_materiality_lost,family_gate_passes
book_to_market,all_seven_families_joint__minus__book_to_market,market_plus_fedfunds_innovation,60,504,-0.6864647345242658,0.6002330258351217,0.23410831194976087,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_02,inventory_growth,decile_02,-0.03906799453335866,-0.03906799453335866,0.02681880049573752,0.027287609483052734,-0.00046880898731521334,-0.1907630266549669,-0.18748566293430668,0.0032773637206602035,False,False,False,False,True
book_to_market,all_seven_families_joint__minus__book_to_market,market_plus_fedfunds_innovation,60,504,-0.6864647345242658,0.6002330258351217,0.23410831194976087,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_03,inventory_growth,decile_03,-0.0645053741149414,-0.0645053741149414,0.044280664517201695,0.04505471753621175,-0.0007740530190100542,-0.1907630266549669,-0.18748566293430668,0.0032773637206602035,False,False,False,False,True
book_to_market,all_seven_families_joint__minus__book_to_market,market_plus_fedfunds_innovation,60,504,-0.6864647345242658,0.6002330258351217,0.23410831194976087,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_04,inventory_growth,decile_04,-0.2787481552267323,-0.2787481552267323,0.19135077837684764,0.1946957066724694,-0.003344928295621774,-0.1907630266549669,-0.18748566293430668,0.0032773637206602035,False,False,False,False,True
book_to_market,all_seven_families_joint__minus__book_to_market,market_plus_fedfunds_innovation,60,504,-0.6864647345242658,0.6002330258351217,0.23410831194976087,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_05,inventory_growth,decile_05,-0.41941719616829937,-0.41941719616829937,0.28791511422258353,0.29294804599568375,-0.005032931773100213,-0.1907630266549669,-0.18748566293430668,0.0032773637206602035,False,False,False,False,True
book_to_market,all_seven_families_joint__minus__book_to_market,market_plus_fedfunds_innovation,60,504,-0.6864647345242658,0.6002330258351217,0.23410831194976087,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_06,inventory_growth,decile_06,-0.16239124077594566,-0.16239124077594566,0.11147585998832567,0.11342452600116713,-0.0019486660128414657,-0.1907630266549669,-0.18748566293430668,0.0032773637206602035,False,False,False,False,True
book_to_market,all_seven_families_joint__minus__book_to_market,market_plus_fedfunds_innovation,60,504,-0.6864647345242658,0.6002330258351217,0.23410831194976087,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_07,inventory_growth,decile_07,0.20886192148974358,0.20886192148974358,-0.14337634348768488,-0.14588264940565845,0.0025063059179735725,-0.1907630266549669,-0.18748566293430668,0.0032773637206602035,False,False,False,False,True
book_to_market,all_seven_families_joint__minus__book_to_market,market_plus_fedfunds_innovation,60,504,-0.6864647345242658,0.6002330258351217,0.23410831194976087,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_08,inventory_growth,decile_08,-0.010938040972533189,-0.010938040972533189,0.007508579392425538,0.007639833939089486,-0.0001312545466639484,-0.1907630266549669,-0.18748566293430668,0.0032773637206602035,False,False,False,False,True
book_to_market,all_seven_families_joint__minus__book_to_market,market_plus_fedfunds_innovation,60,504,-0.6864647345242658,0.6002330258351217,0.23410831194976087,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_09,inventory_growth,decile_09,0.1661039221859966,0.1661039221859966,-0.11402448484684946,-0.11601770237642117,0.0019932175295717114,-0.1907630266549669,-0.18748566293430668,0.0032773637206602035,False,False,False,False,True
book_to_market,all_seven_families_joint__minus__book_to_market,market_plus_fedfunds_innovation,60,504,-0.6864647345242658,0.6002330258351217,0.23410831194976087,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_10,inventory_growth,decile_10,0.41092621682725206,0.41092621682725206,-0.2820863563433805,-0.2870173978742572,0.004931041530876701,-0.1907630266549669,-0.18748566293430668,0.0032773637206602035,False,False,False,False,True
book_to_market,all_seven_families_joint__minus__book_to_market,market_plus_fedfunds_innovation,60,504,-0.6864647345242658,0.6002330258351217,0.23410831194976087,-0.6984645567038997,0.6012277352967575,investment_to_assets__decile_01,investment_to_assets,decile_01,-0.12781201524500202,-0.12781201524500202,0.08773844111417173,0.08927216256953241,-0.0015337214553606815,-0.3283480827585187,-0.32270696816178146,0.005641114596737218,True,True,False,False,True
book_to_market,all_seven_families_joint__minus__book_to_market,market_plus_fedfunds_innovation,60,504,-0.6864647345242658,0.6002330258351217,0.23410831194976087,-0.6984645567038997,0.6012277352967575,investment_to_assets__decile_02,investment_to_assets,decile_02,-0.36185415680021554,-0.36185415680021554,0.24840011768436202,0.25274230322092595,-0.004342185536563931,-0.3283480827585187,-0.32270696816178146,0.005641114596737218,True,True,False,False,True
book_to_market,all_seven_families_joint__minus__book_to_market,market_plus_fedfunds_innovation,60,504,-0.6864647345242658,0.6002330258351217,0.23410831194976087,-0.6984645567038997,0.6012277352967575,investment_to_assets__decile_03,investment_to_assets,decile_03,-0.1564290620165728,-0.1564290620165728,0.10738303452908657,0.10926015545701237,-0.0018771209279258017,-0.3283480827585187,-0.32270696816178146,0.005641114596737218,True,True,False,False,True
book_to_market,all_seven_families_joint__minus__book_to_market,market_plus_fedfunds_innovation,60,504,-0.6864647345242658,0.6002330258351217,0.23410831194976087,-0.6984645567038997,0.6012277352967575,investment_to_assets__decile_04,investment_to_assets,decile_04,-0.09139276548611619,-0.09139276548611619,0.06273791049686524,0.06383460743120362,-0.0010966969343383787,-0.3283480827585187,-0.32270696816178146,0.005641114596737218,True,True,False,False,True
