portfolio_set,model,asset,family,decile,n_assets,beta_rate,lambda_rate_full,lambda_rate_leave_one_out,delta_lambda_rate,shanken_se_lambda_rate_full,shanken_se_lambda_rate_leave_one_out,standardized_dfbeta,abs_standardized_dfbeta,reaches_threshold,role
equity_duration,market_plus_fedfunds_innovation,equity_duration__decile_10,equity_duration,decile_10,10,0.3853035677664105,-0.7782407946162454,-0.5976709228145493,-0.18056987180169615,0.30847302725439774,0.2663122092243774,-0.5853668095680215,0.5853668095680215,False,descriptive
inventory_growth,market_plus_fedfunds_innovation,inventory_growth__decile_01,inventory_growth,decile_01,10,0.1378085262815926,-0.4042326183811038,-0.4537920154161094,0.049559397035005615,0.19874936533166468,0.20770370151904835,0.24935625304917555,0.24935625304917555,False,descriptive
inventory_growth,market_plus_fedfunds_innovation,inventory_growth__decile_02,inventory_growth,decile_02,10,-0.03906799453335866,-0.4042326183811038,-0.38820761133144754,-0.01602500704965626,0.19874936533166468,0.19589528688427618,-0.0806292237608628,0.0806292237608628,False,descriptive
inventory_growth,market_plus_fedfunds_innovation,inventory_growth__decile_03,inventory_growth,decile_03,10,-0.0645053741149414,-0.4042326183811038,-0.4025797834155358,-0.0016528349655680064,0.19874936533166468,0.1971275403644823,-0.008316177326200887,0.008316177326200887,False,descriptive
inventory_growth,market_plus_fedfunds_innovation,inventory_growth__decile_04,inventory_growth,decile_04,10,-0.2787481552267323,-0.4042326183811038,-0.4262745941066662,0.02204197572556238,0.19874936533166468,0.20900029672386033,0.11090337666628342,0.11090337666628342,False,descriptive
inventory_growth,market_plus_fedfunds_innovation,inventory_growth__decile_05,inventory_growth,decile_05,10,-0.41941719616829937,-0.4042326183811038,-0.5456936923551402,0.1414610739740364,0.19874936533166468,0.2648338427285613,0.7117561041665318,0.7117561041665318,False,descriptive
inventory_growth,market_plus_fedfunds_innovation,inventory_growth__decile_06,inventory_growth,decile_06,10,-0.16239124077594566,-0.4042326183811038,-0.40111676075120717,-0.0031158576298966345,0.19874936533166468,0.19718832993883922,-0.015677321156206063,0.015677321156206063,False,descriptive
inventory_growth,market_plus_fedfunds_innovation,inventory_growth__decile_07,inventory_growth,decile_07,10,0.20886192148974358,-0.4042326183811038,-0.38570609150754653,-0.01852652687355727,0.19874936533166468,0.21872856378416616,-0.09321552721761386,0.09321552721761386,False,descriptive
inventory_growth,market_plus_fedfunds_innovation,inventory_growth__decile_08,inventory_growth,decile_08,10,-0.010938040972533189,-0.4042326183811038,-0.40407955817933183,-0.00015306020177197066,0.19874936533166468,0.19879035056753533,-0.0007701166819655004,0.0007701166819655004,False,descriptive
inventory_growth,market_plus_fedfunds_innovation,inventory_growth__decile_09,inventory_growth,decile_09,10,0.1661039221859966,-0.4042326183811038,-0.39087707043231884,-0.013355547948784963,0.19874936533166468,0.19083789414281435,-0.06719794011164654,0.06719794011164654,False,descriptive
inventory_growth,market_plus_fedfunds_innovation,inventory_growth__decile_10,inventory_growth,decile_10,10,0.41092621682725206,-0.4042326183811038,-0.23571484938295628,-0.16851776899814752,0.19874936533166468,0.17560789895302978,-0.8478908534723222,0.8478908534723222,False,descriptive
investment_to_assets,market_plus_fedfunds_innovation,investment_to_assets__decile_01,investment_to_assets,decile_01,10,-0.12781201524500202,-0.7948946378842634,-0.782911534945951,-0.011983102938312395,0.3529700382919599,0.3439395958970138,-0.033949348778438096,0.033949348778438096,False,descriptive
investment_to_assets,market_plus_fedfunds_innovation,investment_to_assets__decile_02,investment_to_assets,decile_02,10,-0.36185415680021554,-0.7948946378842634,-0.8380283867464892,0.04313374886222576,0.3529700382919599,0.4065187696207092,0.12220229533065238,0.12220229533065238,False,descriptive
investment_to_assets,market_plus_fedfunds_innovation,investment_to_assets__decile_03,investment_to_assets,decile_03,10,-0.1564290620165728,-0.7948946378842634,-0.7676131072709244,-0.027281530613339044,0.3529700382919599,0.33754901690292094,-0.07729134955860778,0.07729134955860778,False,descriptive
investment_to_assets,market_plus_fedfunds_innovation,investment_to_assets__decile_04,investment_to_assets,decile_04,10,-0.09139276548611619,-0.7948946378842634,-0.7874637432127342,-0.007430894671529242,0.3529700382919599,0.3471509133349754,-0.021052479999400863,0.021052479999400863,False,descriptive
investment_to_assets,market_plus_fedfunds_innovation,investment_to_assets__decile_05,investment_to_assets,decile_05,10,-0.31644218561958337,-0.7948946378842634,-0.8860758528473536,0.09118121496309017,0.3529700382919599,0.4227958389396071,0.25832565110716127,0.25832565110716127,False,descriptive
investment_to_assets,market_plus_fedfunds_innovation,investment_to_assets__decile_06,investment_to_assets,decile_06,10,-0.07848871708481683,-0.7948946378842634,-0.7936999258514871,-0.0011947120327763239,0.3529700382919599,0.3511799183182702,-0.0033847406384904413,0.0033847406384904413,False,descriptive
investment_to_assets,market_plus_fedfunds_innovation,investment_to_assets__decile_07,investment_to_assets,decile_07,10,-0.03280059936751034,-0.7948946378842634,-0.7950383595783633,0.00014372169409992974,0.3529700382919599,0.35309849752865347,0.0004071781695562785,0.0004071781695562785,False,descriptive
investment_to_assets,market_plus_fedfunds_innovation,investment_to_assets__decile_08,investment_to_assets,decile_08,10,-0.01152425218175683,-0.7948946378842634,-0.7933652279007687,-0.0015294099834947117,0.3529700382919599,0.35052899897575857,-0.00433297395692735,0.00433297395692735,False,descriptive
investment_to_assets,market_plus_fedfunds_innovation,investment_to_assets__decile_09,investment_to_assets,decile_09,10,0.22250219557384313,-0.7948946378842634,-0.8628445882830383,0.06794995039877494,0.3529700382919599,0.3580273202491501,0.19250911699924514,0.19250911699924514,False,descriptive
investment_to_assets,market_plus_fedfunds_innovation,investment_to_assets__decile_10,investment_to_assets,decile_10,10,0.34228783392703743,-0.7948946378842634,-0.586503172337976,-0.2083914655462874,0.3529700382919599,0.34003362014664656,-0.5903942061334848,0.5903942061334848,False,descriptive
long_term_reversal,market_plus_fedfunds_innovation,long_term_reversal__decile_01,long_term_reversal,decile_01,10,-0.10355707708580941,-0.564000762452668,-0.5753949523031898,0.011394189850521874,0.28704608049659674,0.2986308787278446,0.03969463659217937,0.03969463659217937,False,descriptive
long_term_reversal,market_plus_fedfunds_innovation,long_term_reversal__decile_02,long_term_reversal,decile_02,10,-0.3720569019026301,-0.564000762452668,-0.5995485301541607,0.035547767701492705,0.28704608049659674,0.2974999138854208,0.12383993413180977,0.12383993413180977,False,descriptive
long_term_reversal,market_plus_fedfunds_innovation,long_term_reversal__decile_03,long_term_reversal,decile_03,10,-0.3712525888164007,-0.564000762452668,-0.5122743726022749,-0.05172638985039302,0.28704608049659674,0.2860457169952827,-0.18020239036500724,0.18020239036500724,False,descriptive
long_term_reversal,market_plus_fedfunds_innovation,long_term_reversal__decile_04,long_term_reversal,decile_04,10,-0.22846598513518937,-0.564000762452668,-0.576532666953166,0.012531904500498015,0.28704608049659674,0.28716803011955244,0.043658162754974784,0.043658162754974784,False,descriptive
long_term_reversal,market_plus_fedfunds_innovation,long_term_reversal__decile_05,long_term_reversal,decile_05,10,-0.15032059431658618,-0.564000762452668,-0.5517230465672702,-0.012277715885397722,0.28704608049659674,0.2821870516611596,-0.04277263031829932,0.04277263031829932,False,descriptive
long_term_reversal,market_plus_fedfunds_innovation,long_term_reversal__decile_06,long_term_reversal,decile_06,10,-0.06017178443824575,-0.564000762452668,-0.5742334280686583,0.010232665615990344,0.28704608049659674,0.2920396626393386,0.03564816352234311,0.03564816352234311,False,descriptive
long_term_reversal,market_plus_fedfunds_innovation,long_term_reversal__decile_07,long_term_reversal,decile_07,10,-0.07932642859369798,-0.564000762452668,-0.5685030459834448,0.004502283530776863,0.28704608049659674,0.2882404955817331,0.015684880709702784,0.015684880709702784,False,descriptive
long_term_reversal,market_plus_fedfunds_innovation,long_term_reversal__decile_08,long_term_reversal,decile_08,10,-0.34249887285688146,-0.564000762452668,-0.6844549954072291,0.12045423295456115,0.28704608049659674,0.39220890417236504,0.4196337840467021,0.4196337840467021,False,descriptive
long_term_reversal,market_plus_fedfunds_innovation,long_term_reversal__decile_09,long_term_reversal,decile_09,10,0.04635485591806049,-0.564000762452668,-0.5155751785302345,-0.04842558392243346,0.28704608049659674,0.26772340963875424,-0.1687031707196838,0.1687031707196838,False,descriptive
long_term_reversal,market_plus_fedfunds_innovation,long_term_reversal__decile_10,long_term_reversal,decile_10,10,0.3247865925383222,-0.564000762452668,-0.37874146246657514,-0.1852592999860928,0.28704608049659674,0.2322601451962156,-0.6453991626208228,0.6453991626208228,False,descriptive
ppe_investment,market_plus_fedfunds_innovation,ppe_investment__decile_01,ppe_investment,decile_01,10,-0.19413695787508461,-0.8133571965247125,-0.7169444225162482,-0.09641277400846426,0.3329496429185747,0.3257521329113758,-0.28957163961290905,0.28957163961290905,False,descriptive
ppe_investment,market_plus_fedfunds_innovation,ppe_investment__decile_02,ppe_investment,decile_02,10,-0.12285492678161974,-0.8133571965247125,-0.8258209836295151,0.01246378710480256,0.3329496429185747,0.3266808584978999,0.03743445103453879,0.03743445103453879,False,descriptive
ppe_investment,market_plus_fedfunds_innovation,ppe_investment__decile_03,ppe_investment,decile_03,10,-0.054084681728356565,-0.8133571965247125,-0.7997550207760615,-0.013602175748650969,0.3329496429185747,0.32419489130154167,-0.04085355259557218,0.04085355259557218,False,descriptive
ppe_investment,market_plus_fedfunds_innovation,ppe_investment__decile_04,ppe_investment,decile_04,10,-0.28952482012626635,-0.8133571965247125,-1.0584211837913733,0.2450639872666608,0.3329496429185747,0.4905357364022711,0.7360391953524125,0.7360391953524125,False,descriptive
ppe_investment,market_plus_fedfunds_innovation,ppe_investment__decile_05,ppe_investment,decile_05,10,0.07443733004356168,-0.8133571965247125,-0.8334552772804495,0.020098080755737047,0.3329496429185747,0.35081397089494587,0.06036372521550408,0.06036372521550408,False,descriptive
ppe_investment,market_plus_fedfunds_innovation,ppe_investment__decile_06,ppe_investment,decile_06,10,-0.16313908625298454,-0.8133571965247125,-0.8270224712135308,0.013665274688818285,0.3329496429185747,0.3571835760647243,0.04104306756130154,0.04104306756130154,False,descriptive
ppe_investment,market_plus_fedfunds_innovation,ppe_investment__decile_07,ppe_investment,decile_07,10,0.047641288964805344,-0.8133571965247125,-0.814286883021368,0.0009296864966554796,0.3329496429185747,0.3353884806512866,0.0027922735958087253,0.0027922735958087253,False,descriptive
ppe_investment,market_plus_fedfunds_innovation,ppe_investment__decile_08,ppe_investment,decile_08,10,0.05574154109652549,-0.8133571965247125,-0.8468268885933613,0.033469692068648804,0.3329496429185747,0.3411241756706691,0.10052478739805726,0.10052478739805726,False,descriptive
ppe_investment,market_plus_fedfunds_innovation,ppe_investment__decile_09,ppe_investment,decile_09,10,0.23459037826281948,-0.8133571965247125,-0.7627456935878341,-0.05061150293687844,0.3329496429185747,0.32781139955873956,-0.15200948255486146,0.15200948255486146,False,descriptive
ppe_investment,market_plus_fedfunds_innovation,ppe_investment__decile_10,ppe_investment,decile_10,10,0.23262871276916336,-0.8133571965247125,-0.6504332554792416,-0.16292394104547092,0.3329496429185747,0.3013201409905113,-0.4893350826788998,0.4893350826788998,False,descriptive
