system,cross_section,n_test_assets,window_months,estimand,replications_requested,replications_used,true_value,mean_estimate,bias,attenuation_ratio,standard_deviation,standard_deviation_mcse,standard_deviation_relative_to_true_value,root_mean_squared_error,sign_error_probability,sign_error_probability_mcse,oracle_mean_shanken_standard_error,oracle_coverage_95,oracle_coverage_95_mcse,oracle_detection_probability,feasible_shanken_full_rank,feasible_mean_shanken_standard_error,feasible_coverage_95,feasible_coverage_95_mcse,feasible_detection_probability,economic_bound,standard_deviation_below_economic_bound
joint_70_portfolio,equity_duration,70,72,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.08127488929999492,0.18124704004959175,0.3095927624079184,0.1936209963579509,0.0030621823979280695,0.7375421810957209,0.265180759506169,0.3525,0.010682784047241618,,,,,,,,,,0.25,True
joint_70_portfolio,equity_duration,70,84,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.08055086252391203,0.18197106682567465,0.306834795567294,0.17661241099909233,0.002793185792811617,0.672752982719043,0.2535543667711661,0.33,0.01051427600931229,,,,,,,,,,0.25,True
joint_70_portfolio,equity_duration,70,120,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.08703826759397827,0.17548366175560842,0.3315466552056075,0.16399979456801828,0.0025937129424826585,0.6247089337425535,0.2401603634973927,0.2965,0.010212437270309179,,,,,,,,,,0.25,True
joint_70_portfolio,equity_duration,70,180,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.10775096818830297,0.1547709611612837,0.4104455900322775,0.15513968340446951,0.0024535872486836923,0.5909589487965332,0.21911261402517018,0.2145,0.009178500694557909,,,,,,,,,,0.25,True
joint_70_portfolio,equity_duration,70,240,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.11210217222124223,0.15041975712834443,0.42702022074491786,0.1462263804866199,0.0023126203090653216,0.5570063455228454,0.20975596918226846,0.2085,0.009083714823793183,,,,,,,,,,0.25,True
joint_70_portfolio,equity_duration,70,444,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.1476034206146619,0.11491850873492479,0.5622517744721667,0.13246180382651904,0.002094928813017189,0.5045742432058946,0.1753385869057285,0.108,0.0069403169956422026,,,,,,,,,,0.25,True
joint_70_portfolio,equity_duration,70,648,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.16687313977728122,0.09564878957230546,0.635654096367184,0.1260387559074997,0.001993346109443513,0.4801075331869152,0.15819771190937656,0.0695,0.005686376262612245,,,,,,,,,,0.25,True
joint_70_portfolio,inventory_growth,70,12,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.027431327289795804,0.10496491999109522,0.20719112401726672,0.295188644858068,0.00466850955916743,2.2295846817455307,0.3132258008431825,0.476,0.011167452708652945,,,,,,,,,,0.25,False
joint_70_portfolio,inventory_growth,70,15,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.016998307960454127,0.1153979393204369,0.128389650836482,0.24630085262275145,0.00389533237449996,1.8603310719238224,0.2719383429145221,0.48,0.011171392035015153,,,,,,,,,,0.25,True
joint_70_portfolio,inventory_growth,70,18,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.018421026892478178,0.11397522038841285,0.13913556668563457,0.22814423196103936,0.0036081791977165645,1.7231925877552257,0.25497865899794686,0.4855,0.011175637565705143,,,,,,,,,,0.25,True
joint_70_portfolio,inventory_growth,70,24,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.028530392230182004,0.10386585505070903,0.21549245402441133,0.18484060895252113,0.002923317562679574,1.3961166781439394,0.21198368696198008,0.457,0.011138918259867068,,,,,,,,,,0.25,True
joint_70_portfolio,inventory_growth,70,30,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.02098126270553525,0.11141498457535579,0.1584732432862809,0.17583510600531455,0.0027808924480063483,1.328097356356815,0.20812454035883185,0.472,0.011162795348836239,,,,,,,,,,0.25,True
joint_70_portfolio,inventory_growth,70,36,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.03135969068417635,0.10103655659671468,0.23686238340006596,0.16225833519325367,0.002566171165793046,1.225550863605729,0.1911098878261864,0.442,0.011104863799254811,,,,,,,,,,0.25,True
joint_70_portfolio,inventory_growth,70,48,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.027368251323240344,0.10502799595765068,0.20671470593253324,0.1500870989170682,0.0023736788938441096,1.1336204915132102,0.18315500028006726,0.444,0.011109995499549044,,,,,,,,,,0.25,True
joint_70_portfolio,inventory_growth,70,51,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.028837573937478118,0.10355867334341291,0.21781262331625237,0.14282771205896996,0.0022588692033933765,1.078789731524245,0.17639148017685471,0.446,0.011114944894150398,,,,,,,,,,0.25,True
joint_70_portfolio,inventory_growth,70,60,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.026275316650298187,0.10612093063059284,0.19845967835140102,0.13335836549438726,0.0021091082429842136,1.0072669598516264,0.17040309075370086,0.427,0.01106053796160024,,,,,,,,,,0.25,True
joint_70_portfolio,inventory_growth,70,72,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.0342889846288089,0.09810726265208213,0.25898758713350545,0.13055357939298168,0.002064749589784231,0.9860821743383711,0.16328119903668653,0.406,0.010980983562504773,,,,,,,,,,0.25,True
joint_70_portfolio,inventory_growth,70,84,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.03618710439473172,0.09620914288615931,0.2733242454973621,0.11377926124695241,0.0017994580009058488,0.8593843374243008,0.14898136327959519,0.397,0.010940543862167,,,,,,,,,,0.25,True
joint_70_portfolio,inventory_growth,70,120,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.04023063442985763,0.09216561285103339,0.30386536821171806,0.10807943350745931,0.001709313272268927,0.8163330587320854,0.14202050400391575,0.361,0.01073962289840756,,,,,,,,,,0.25,True
joint_70_portfolio,inventory_growth,70,180,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.051959204852129015,0.08043704242876201,0.3924522478487831,0.10336381635845027,0.0016347341713414244,0.7807156054744834,0.1309536341137725,0.305,0.010295023069425343,,,,,,,,,,0.25,True
joint_70_portfolio,inventory_growth,70,240,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.05314940469472561,0.07924684258616542,0.40144192744348844,0.10001851694158516,0.0015818271148609112,0.7554482773925345,0.1275882594097319,0.2795,0.010034434463386564,,,,,,,,,,0.25,True
joint_70_portfolio,inventory_growth,70,444,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.07353180814363729,0.05886443913725374,0.5553919363562675,0.09273755056865932,0.0014666761369893724,0.7004545255116478,0.10982247198900302,0.1925,0.008816001077586141,,,,,,,,,,0.25,True
joint_70_portfolio,inventory_growth,70,648,fitted_premium_spread,2000,2000,-0.13239624728089103,-0.0877810082453012,0.044615239035589824,0.6630173441326142,0.08666448503949513,0.0013706285248260201,0.6545841503772257,0.09745510327776638,0.134,0.007617217339685143,,,,,,,,,,0.25,True
joint_70_portfolio,investment_to_assets,70,12,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.05179694090692747,0.20748234773307847,0.1997727669595873,0.3883491968029891,0.006141875607855705,1.4978026160129942,0.4402142838766458,0.4405,0.01110089523416918,,,,,,,,,,0.25,False
joint_70_portfolio,investment_to_assets,70,15,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.04484137675735687,0.21443791188264907,0.17294623489813907,0.30602111763373935,0.0048398288276540555,1.1802759843985522,0.3736117209459237,0.442,0.011104863799254811,,,,,,,,,,0.25,False
joint_70_portfolio,investment_to_assets,70,18,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.05989006724304306,0.19938922139696286,0.23098669992957635,0.30600473518493115,0.004839569733613022,1.1802127998345473,0.3651686461293044,0.436,0.011088372288122365,,,,,,,,,,0.25,False
joint_70_portfolio,investment_to_assets,70,24,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.05998623922570947,0.19929304941429646,0.23135762034967952,0.24470929036629263,0.003870161272095731,0.9438057765811643,0.3155478014786792,0.4135,0.011011760758389187,,,,,,,,,,0.25,True
joint_70_portfolio,investment_to_assets,70,30,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.04416447116644626,0.21511481747355968,0.17033551502744995,0.22559286115155405,0.0035678283941861983,0.8700766742104746,0.31167463424174574,0.4355,0.011086923603957953,,,,,,,,,,0.25,True
joint_70_portfolio,investment_to_assets,70,36,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.06616461021351083,0.1931146784264951,0.2551866389350385,0.21449858785144787,0.0033923686607046986,0.8272877829021915,0.28858260237224764,0.401,0.010958991741944146,,,,,,,,,,0.25,True
joint_70_portfolio,investment_to_assets,70,48,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.051365728296546675,0.20791356034345926,0.19810964680586182,0.18947188418165406,0.002996562767246092,0.7307636686890353,0.28126445504647707,0.403,0.010967930524944073,,,,,,,,,,0.25,True
joint_70_portfolio,investment_to_assets,70,51,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.05851409641316771,0.20076519222683822,0.22567979386279133,0.19749386202049374,0.0031234330953444486,0.7617031929407303,0.28158655158384466,0.3815,0.010861808090737012,,,,,,,,,,0.25,True
joint_70_portfolio,investment_to_assets,70,60,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.05961859181397882,0.1996606968260271,0.22993966130767865,0.16943174123116647,0.002679621040112864,0.6534719457149255,0.26183421326520984,0.366,0.010771350890208711,,,,,,,,,,0.25,True
joint_70_portfolio,investment_to_assets,70,72,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.07196995206967374,0.1873093365703322,0.2775769420194599,0.16453012599780875,0.002602100315752705,0.6345671760394606,0.2492817980641434,0.351,0.010672370870617268,,,,,,,,,,0.25,True
joint_70_portfolio,investment_to_assets,70,84,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.07499595904271912,0.18428332959728683,0.28924778155669273,0.15948273732521293,0.0025222741345045175,0.6151001808194766,0.24368498456091367,0.3205,0.010435031145137996,,,,,,,,,,0.25,True
joint_70_portfolio,investment_to_assets,70,120,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.07904106633608872,0.18023822230391723,0.30484913295883265,0.14632782989879714,0.002314224766278603,0.5643637433067966,0.23213561696832768,0.2875,0.010120369311443136,,,,,,,,,,0.25,True
joint_70_portfolio,investment_to_assets,70,180,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.09723328717906404,0.1620460014609419,0.37501370699171716,0.13407051894322644,0.0021203711937833485,0.5170891961577984,0.21029698806012598,0.2105,0.009115639034099584,,,,,,,,,,0.25,True
joint_70_portfolio,investment_to_assets,70,240,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.11297091687758637,0.14630837176241956,0.4357113037070996,0.1309570307344891,0.002071130310985048,0.5050809550635387,0.19633468535797463,0.1645,0.008289745170992895,,,,,,,,,,0.25,True
joint_70_portfolio,investment_to_assets,70,444,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.14663576521993932,0.11264352342006662,0.565551402077219,0.11696892284261821,0.0018499035919177758,0.4511309925916323,0.16236825864372012,0.07,0.005705260730238366,,,,,,,,,,0.25,True
joint_70_portfolio,investment_to_assets,70,648,fitted_premium_spread,2000,2000,-0.25927928864000593,-0.1672895160189138,0.09198977262109215,0.6452097153474741,0.1094175781611117,0.0017304764884560832,0.422006627428817,0.14292773899533254,0.0345,0.004081038470781672,,,,,,,,,,0.25,True
joint_70_portfolio,long_term_reversal,70,12,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.052041071572806415,0.056853701115525575,0.4779023849175323,0.5622293671015226,0.008891850077838022,5.163051937402733,0.5649567714713193,0.4835,0.011174250534152167,,,,,,,,,,0.25,False
joint_70_portfolio,long_term_reversal,70,15,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.0505448234561501,0.05834994923218189,0.46416207324124337,0.4855903548530907,0.007679777840238958,4.4592623030942,0.4889629948220883,0.473,0.011164027051203344,,,,,,,,,,0.25,False
joint_70_portfolio,long_term_reversal,70,18,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.050559606159884314,0.058335166528447675,0.4642978254299781,0.42716936789094384,0.006755829914600029,3.9227720242692126,0.4310283328086659,0.469,0.011158830583891844,,,,,,,,,,0.25,False
joint_70_portfolio,long_term_reversal,70,24,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.04629627765063516,0.06259849503769682,0.42514692402306453,0.35262856878940163,0.005576941636831585,3.2382506532123516,0.35805489195608414,0.463,0.011149686094236015,,,,,,,,,,0.25,False
joint_70_portfolio,long_term_reversal,70,30,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.041520818853721934,0.06737395383461006,0.3812930394056543,0.322575229009431,0.005101637771009915,2.962265506836351,0.32945713019543194,0.465,0.011152914417317117,,,,,,,,,,0.25,False
joint_70_portfolio,long_term_reversal,70,36,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.04893075773630193,0.05996401495203006,0.44933982163080294,0.2881980088745881,0.004557950255881127,2.6465734007218176,0.2942995860722281,0.456,0.011136965475388708,,,,,,,,,,0.25,False
joint_70_portfolio,long_term_reversal,70,48,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.03166257957644356,0.07723219311188842,0.29076308067665574,0.24915470243474153,0.003940466987093578,2.2880317969701616,0.2607907942496129,0.4565,0.011137947521873139,,,,,,,,,,0.25,True
joint_70_portfolio,long_term_reversal,70,51,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.04070908772239949,0.0681856849659325,0.37383876854137965,0.24032969568368262,0.003800896481605993,2.206990195677536,0.24975742447497168,0.4635,0.011150510078018852,,,,,,,,,,0.25,True
joint_70_portfolio,long_term_reversal,70,60,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.04721131216711281,0.06168346052121918,0.4335498481845077,0.21785432722734213,0.00344544082871431,2.000594903217839,0.226366134701295,0.4385,0.011095443884766396,,,,,,,,,,0.25,True
joint_70_portfolio,long_term_reversal,70,72,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.057580072437004914,0.051314700251327075,0.5287680116822961,0.22023463675970958,0.0034830862395361863,2.0224537075810214,0.22608016729237979,0.415,0.011017599557072311,,,,,,,,,,0.25,True
joint_70_portfolio,long_term_reversal,70,84,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.054080518149753,0.05481425453857899,0.4966309843406074,0.21364008251958722,0.0033787911047309088,1.9618947470605137,0.22050820011320818,0.4285,0.011065436051055557,,,,,,,,,,0.25,True
joint_70_portfolio,long_term_reversal,70,120,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.04500460487481838,0.06389016781351362,0.41328526396419574,0.18356354737597616,0.0029031203962858183,1.6856965935486532,0.19432107883739366,0.4305,0.011071805408333366,,,,,,,,,,0.25,True
joint_70_portfolio,long_term_reversal,70,180,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.04927299977880514,0.059621772909526846,0.4524826909720407,0.16498341203592998,0.0026092691897553737,1.5150719172547376,0.17538720674202302,0.4,0.010954451150103323,,,,,,,,,,0.25,True
joint_70_portfolio,long_term_reversal,70,240,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.06015738742979435,0.04873738525853764,0.552435952109207,0.15986112620210408,0.0025282584842402545,1.4680330584797032,0.16708720657970455,0.3635,0.010755643867291257,,,,,,,,,,0.25,True
joint_70_portfolio,long_term_reversal,70,444,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.06361125815923546,0.04528351452909653,0.584153459241771,0.14315753910495885,0.0022640855311346127,1.3146410573323883,0.15011472496125564,0.3345,0.010550112558641259,,,,,,,,,,0.25,True
joint_70_portfolio,long_term_reversal,70,648,fitted_premium_spread,2000,2000,-0.10889477268833199,-0.06652477108122525,0.042370001607106744,0.6109087648460957,0.13720233334722698,0.002169901911638857,1.259953347254915,0.14356282621894798,0.314,0.010377957409818176,,,,,,,,,,0.25,True
joint_70_portfolio,ppe_investment,70,12,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.03862453528456137,0.11202874813898092,0.25638030852585847,0.34046273206555133,0.0053845347606528825,2.259909139241156,0.3583397199574223,0.4525,0.011129774256470793,,,,,,,,,,0.25,False
joint_70_portfolio,ppe_investment,70,15,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.02387771363864179,0.12677556978490048,0.15849447881937415,0.29246929532933724,0.004625502114637505,1.9413403324711982,0.31869666559342924,0.4705,0.011160863541859115,,,,,,,,,,0.25,False
joint_70_portfolio,ppe_investment,70,18,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.03843561244213368,0.11221767098140861,0.2551262844638899,0.269503294968864,0.004262286950076335,1.7888975855321403,0.29187071738454107,0.4705,0.011160863541859115,,,,,,,,,,0.25,False
joint_70_portfolio,ppe_investment,70,24,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.03958003186676668,0.11107325155677561,0.26272266337197925,0.21811927374531412,0.0034496310486748887,1.4478229002955076,0.24472330657660793,0.449,0.01112202769282652,,,,,,,,,,0.25,True
joint_70_portfolio,ppe_investment,70,30,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.03233699753143014,0.11831628589211214,0.21464515606021572,0.19937760391681053,0.0031532251188627907,1.3234202360945968,0.23179796534146022,0.4395,0.011098192420389907,,,,,,,,,,0.25,True
joint_70_portfolio,ppe_investment,70,36,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.040381473147764385,0.1102718102757779,0.2680424364481794,0.18845658940338703,0.002980505532456483,1.2509291873418094,0.21830712376834888,0.4305,0.011071805408333366,,,,,,,,,,0.25,True
joint_70_portfolio,ppe_investment,70,48,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.032788137265891026,0.11786514615765126,0.21763971233014157,0.16096309263676623,0.002545686460972135,1.0684340160329546,0.19947018652260062,0.421,0.011039904890894667,,,,,,,,,,0.25,True
joint_70_portfolio,ppe_investment,70,51,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.03942383621058123,0.11122944721296105,0.26168587444421104,0.16732773845981136,0.0026463455153876193,1.1106809931874568,0.20088942903833165,0.4205,0.011038110119037587,,,,,,,,,,0.25,True
joint_70_portfolio,ppe_investment,70,60,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.03808733039064046,0.11256595303290182,0.25281447257649764,0.14512418586862616,0.002295188723535869,0.9632991898399468,0.1836343992599834,0.4055,0.010978837597851605,,,,,,,,,,0.25,True
joint_70_portfolio,ppe_investment,70,72,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.04529291003930567,0.10536037338423662,0.3006433647514372,0.14582115870975723,0.0023062115878227556,0.9679255267195196,0.17987213987151607,0.398,0.010945227270367666,,,,,,,,,,0.25,True
joint_70_portfolio,ppe_investment,70,84,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.04834175021410434,0.10231153320943795,0.32088082725816036,0.1351132748032465,0.0021368627349898956,0.8968491873050848,0.16945240941694956,0.372,0.010807774979152739,,,,,,,,,,0.25,True
joint_70_portfolio,ppe_investment,70,120,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.04618146857030823,0.10447181485323406,0.30654140102924265,0.1278789461096942,0.002022449347997157,0.848829465934566,0.16510362941021445,0.367,0.010777546102893738,,,,,,,,,,0.25,True
joint_70_portfolio,ppe_investment,70,180,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.0606345534307124,0.0900187299928299,0.40247747711044685,0.11508267208295814,0.0018200718898660456,0.7638908988091421,0.14608480808273255,0.308,0.010323177805307822,,,,,,,,,,0.25,True
joint_70_portfolio,ppe_investment,70,240,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.06388093328975741,0.08677235013378487,0.42402616018772327,0.10762245829787252,0.0017020860527555064,0.7143718069211001,0.13822533407828114,0.275,0.00998436277385793,,,,,,,,,,0.25,True
joint_70_portfolio,ppe_investment,70,444,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.08442767520031845,0.06622560822322383,0.5604104555953217,0.10308908093105477,0.001630389136424331,0.6842803461590221,0.12250663701384464,0.186,0.008700689627839852,,,,,,,,,,0.25,True
joint_70_portfolio,ppe_investment,70,648,fitted_premium_spread,2000,2000,-0.15065328342354228,-0.09788795717986454,0.052765326243677746,0.6497565466573016,0.09585349343554787,0.0015159558410473763,0.6362522691660701,0.10939596844170478,0.133,0.00759312188760328,,,,,,,,,,0.25,True
joint_70_portfolio,joint_70_portfolio,70,12,lambda_market,2000,2000,0.6939221786933667,0.7223981693493466,0.028475990655979944,1.0410362884057105,1.2937853293411332,0.02046165827430058,1.864453059819027,1.2937752587767994,0.29,0.010146427942877236,1.3288577974984874,0.954,0.0046842288586276416,0.0665,False,,,,,,
joint_70_portfolio,joint_70_portfolio,70,15,lambda_market,2000,2000,0.6939221786933667,0.6963261081572567,0.002403929463890009,1.0034642637715032,1.1400378833451728,0.018030089737255946,1.6428901083574352,1.139755373381182,0.2675,0.009898074307662071,1.1882658780315696,0.959,0.00443390347211123,0.0745,False,,,,,,
joint_70_portfolio,joint_70_portfolio,70,18,lambda_market,2000,2000,0.6939221786933667,0.7061888590579344,0.012266680364567684,1.0176773141732773,1.0599257566215219,0.01676308900423512,1.5274418215272039,1.0597317394945276,0.2535,0.009727223396221554,1.0847958973746799,0.9495,0.0048964145045124596,0.089,False,,,,,,
joint_70_portfolio,joint_70_portfolio,70,24,lambda_market,2000,2000,0.6939221786933667,0.7222708168864828,0.02834863819311606,1.0408527628364548,0.9319987711151994,0.014739879896720506,1.3430883170071366,0.932196891108829,0.2125,0.00914723318823785,0.9392362958164399,0.9465,0.005031786462082825,0.115,False,,,,,,
joint_70_portfolio,joint_70_portfolio,70,30,lambda_market,2000,2000,0.6939221786933667,0.6923853759504754,-0.0015368027428912523,0.9977853384859596,0.8256616500297871,0.013058121892376245,1.1898476160316445,0.8254566393896267,0.199,0.008927457644816915,0.840063538333262,0.9585,0.004459694496263168,0.1295,False,,,,,,
joint_70_portfolio,joint_70_portfolio,70,36,lambda_market,2000,2000,0.6939221786933667,0.7140931480076536,0.020170969314286857,1.0290680568133277,0.7662576348272662,0.012118627038299995,1.1042414529394418,0.7663315571948531,0.1775,0.008543820866567839,0.7669347431880487,0.9465,0.005031786462082825,0.149,False,,,,,,
joint_70_portfolio,joint_70_portfolio,70,48,lambda_market,2000,2000,0.6939221786933667,0.6979532269343324,0.004031048240965673,1.0058090782579625,0.6494369027421433,0.010271067133986733,0.9358929901404971,0.6492870365623415,0.133,0.00759312188760328,0.6641462698962367,0.9455,0.005075911248239078,0.1685,False,,,,,,
joint_70_portfolio,joint_70_portfolio,70,51,lambda_market,2000,2000,0.6939221786933667,0.6976611348611891,0.0037389561678223826,1.0053881491075307,0.6496200338988102,0.010273963415975805,0.9361568974809595,0.6494683711634422,0.1455,0.007884470495854494,0.6443461831572501,0.953,0.004732388403332932,0.194,False,,,,,,
joint_70_portfolio,joint_70_portfolio,70,60,lambda_market,2000,2000,0.6939221786933667,0.7149088690421549,0.020986690348788195,1.030243579169505,0.59079019520042,0.009343549360042969,0.8513781708387805,0.5910152107935749,0.104,0.0068258332824644935,0.5940150233723103,0.9425,0.005205465877325487,0.215,False,,,,,,
joint_70_portfolio,joint_70_portfolio,70,72,lambda_market,2000,2000,0.6939221786933667,0.7307086828729388,0.03678650417957208,1.0530124346923742,0.5475536185604901,0.008659748086297358,0.789070641309543,0.5486513506825997,0.088,0.006334666526345329,0.5422733944501835,0.952,0.004779958158812692,0.277,True,0.539791521458187,0.9475,0.004987171041783106,0.2815,,
joint_70_portfolio,joint_70_portfolio,70,84,lambda_market,2000,2000,0.6939221786933667,0.6834892542272162,-0.010432924466150517,0.9849652817181959,0.5079632009652396,0.008033612067129933,0.7320175324583487,0.5079433493422287,0.094,0.006525488487462069,0.5020566911529207,0.9475,0.004987171041783106,0.2725,True,0.5004134848231614,0.94,0.005310367218940704,0.2765,,
joint_70_portfolio,joint_70_portfolio,70,120,lambda_market,2000,2000,0.6939221786933667,0.7122757596941607,0.018353581000793984,1.026449047983094,0.4135911339052125,0.0065410854917938,0.5960194768295076,0.413894855207853,0.0415,0.004459694496263169,0.42011655484845795,0.9565,0.004561126505590477,0.3945,True,0.4195135268360483,0.954,0.0046842288586276416,0.3975,,
joint_70_portfolio,joint_70_portfolio,70,180,lambda_market,2000,2000,0.6939221786933667,0.7118431453456903,0.017920966652323567,1.0258256144602096,0.3468490316880741,0.005485536277326365,0.4998385155251555,0.34722508507208527,0.019,0.003052785613173647,0.3431139290829186,0.9485,0.004942051699446293,0.5435,True,0.34226662443614453,0.9435,0.005162739098579358,0.541,,
joint_70_portfolio,joint_70_portfolio,70,240,lambda_market,2000,2000,0.6939221786933667,0.7028964908133247,0.008974312119958028,1.0129327356806153,0.2935468793504574,0.004642544475145053,0.4230256480679099,0.2936106669881567,0.008,0.0019919839356781974,0.2971993561535284,0.955,0.004635461142108735,0.652,True,0.29677278833271975,0.9505,0.004850244839180801,0.6515,,
joint_70_portfolio,joint_70_portfolio,70,444,lambda_market,2000,2000,0.6939221786933667,0.6998366118878712,0.005914433194504465,1.008523193776053,0.22223912918641073,0.003514787974065414,0.3202652055377159,0.2222622683819178,0.0005,0.0004998749843710925,0.21872448876992104,0.943,0.005184158562389852,0.894,True,0.21878970278832593,0.9435,0.005162739098579358,0.8915,,
joint_70_portfolio,joint_70_portfolio,70,648,lambda_market,2000,2000,0.6939221786933667,0.7031036900354627,0.009181511342095994,1.0132313271199727,0.18316002271779241,0.0028967385155566445,0.2639489388603732,0.183344267092119,0.0,0.0,0.1811526642013993,0.947,0.005009540897128201,0.9675,True,0.18110337931464662,0.9465,0.005031786462082825,0.968,,
joint_70_portfolio,joint_70_portfolio,70,12,lambda_rate,2000,2000,-0.4977978592944884,-0.015511315127699661,0.48228654416678873,0.03115986707874419,0.14985381684703455,0.002369989457976893,0.3010334698092458,0.5050200481414145,0.461,0.01114627740548386,0.20123888331412412,0.227,0.009366723012879158,0.005,False,,,,,,
joint_70_portfolio,joint_70_portfolio,70,15,lambda_rate,2000,2000,-0.4977978592944884,-0.022327275428095733,0.4754705838663926,0.04485209209163616,0.1457290967743206,0.002304755596770566,0.2927475360799209,0.49729129017516915,0.436,0.011088372288122365,0.18916531478326074,0.2175,0.00922479674572833,0.0045,False,,,,,,
joint_70_portfolio,joint_70_portfolio,70,18,lambda_rate,2000,2000,-0.4977978592944884,-0.031438929409095685,0.4663589298853927,0.06315601568406298,0.1454766598781852,0.0023007632207655156,0.2922404288446805,0.4885115436956195,0.4135,0.011011760758389187,0.18274469667636156,0.2115,0.00913147715323211,0.005,False,,,,,,
joint_70_portfolio,joint_70_portfolio,70,24,lambda_rate,2000,2000,-0.4977978592944884,-0.0335165569962823,0.4642813022982061,0.06732965273049618,0.1408156312223518,0.0022270474555612877,0.28287713294292766,0.48515590807416675,0.4085,0.010991536516793273,0.1733074617559328,0.1975,0.00890207138816579,0.0075,False,,,,,,
joint_70_portfolio,joint_70_portfolio,70,30,lambda_rate,2000,2000,-0.4977978592944884,-0.03685105065982381,0.4609468086346646,0.07402814208974608,0.1410122443068933,0.0022301569588590205,0.28327209865214176,0.48202330981854685,0.384,0.010875293099498515,0.16436137215416258,0.1765,0.008524897360085926,0.0085,False,,,,,,
joint_70_portfolio,joint_70_portfolio,70,36,lambda_rate,2000,2000,-0.4977978592944884,-0.05279014068770347,0.4450077186067849,0.10604734372004151,0.14427858228857193,0.0022818152131874356,0.2898336736382373,0.4678009948387905,0.3465,0.010640435846336371,0.16226258695627455,0.2015,0.008969329685099104,0.0125,False,,,,,,
joint_70_portfolio,joint_70_portfolio,70,48,lambda_rate,2000,2000,-0.4977978592944884,-0.057431229541275726,0.44036662975321267,0.11537058359927664,0.14445502181649467,0.0022846056647751597,0.29018811374806985,0.46344318778200094,0.3415,0.010603719866160178,0.15500384314502252,0.188,0.008736589723685096,0.02,False,,,,,,
